9.978500328902687e-07,142962804.84439656,146704249.36925325,95462886.73315996
1.1774630388105168e-06,129205008.65085031,132626144.51768908,86278050.6825354
1.3570760447307654e-06,117729173.30716605,120799125.55844025,78604394.53598574
1.5366890506510136e-06,108015146.959321,110724868.27276762,72097847.16305327
1.7163020565712621e-06,99689913.59431295,102042125.65024726,66511984.421219125
1.8959150624915105e-06,92479004.40005986,94482480.70113216,61665611.46762634
2.075528068411759e-06,86175933.52565278,87842279.6643275,57422434.051860735
2.255141074332007e-06,80622337.3761948,81964214.34729528,53677886.50438721
2.434754080252255e-06,75694677.77215101,76724861.79511715,50350335.401123755
2.6143670861725035e-06,71295131.1006403,72026049.30404632,47375068.68485502
2.7939800920927523e-06,67345198.70709157,67788730.8038465,44700090.89474068
2.9735930980130006e-06,63781139.93281539,63948563.49735177,42283119.7989634
3.1532061039332486e-06,60550646.14423305,60452649.0139405,40089405.412930936
3.332819109853497e-06,57610380.74844637,57257106.586771615,38090116.44259006
3.5124321157737457e-06,54924134.21038881,54325234.312858194,36261129.560287796
3.692045121693994e-06,52461418.85296317,51626101.594888784,34582108.46920436
3.871658127614242e-06,50196385.12924167,49133458.85491672,33035790.96040977
4.05127113353449e-06,48106976.55743936,46824882.48437575,31607434.32256186
4.230884139454739e-06,46174263.92982745,44681105.900128886,30284376.45764625
4.410497145374988e-06,44381914.411699295,42685478.48344961,29055685.67812766
4.5901101512952354e-06,42715766.1207394,40823536.226209335,27911878.757166978
4.769723157215485e-06,41163482.75064969,39082655.57282706,26844693.0003559
4.949336163135732e-06,39714270.05664332,37451765.12166976,25846897.07300862
5.128949169055981e-06,38358646.122260295,35921116.74615628,24912138.307993237
5.308562174976228e-06,37088246.79129909,34482091.5940068,24034813.75704909
5.488175180896477e-06,35895668.24447045,33127039.239477634,23209963.513220776
5.667788186816725e-06,34774332.0124174,31849147.883971117,22433182.34505648
5.847401192736974e-06,33718373.973419204,30642328.180084184,21700543.267787684
6.027014198657223e-06,32722548.323656015,29501121.99666297,21008534.686622325
6.206627204577471e-06,31782148.380847167,28420621.087239776,20354006.504335392
6.38624021049772e-06,30892937.959379245,27396398.243883867,19734123.924465217
6.565853216417967e-06,30051093.928133592,26424450.538735405,19146329.00227843
6.7454662223382166e-06,29253155.89268013,25501148.122366503,18588307.011610415
6.925079228258463e-06,28495983.840966623,24623190.996590327,18057957.326479826
7.104692234178713e-06,27776721.27807729,23787573.120876715,17553369.59995124
7.28430524009896e-06,27092763.625495806,22991547.85158654,17072801.4000358
7.463918246019209e-06,26441731.404233146,22232602.108526472,16614660.809145262
7.643531251939456e-06,25821445.514415666,21508429.75937868,16177489.760743946
7.823144257859706e-06,25229907.234977193,20816911.91139859,15759950.235347137
8.002757263779956e-06,24665279.31419769,20156097.447809853,15360812.40066911
8.182370269700203e-06,24125870.966118354,19524185.809351426,14978943.813562164
8.361983275620451e-06,23610124.04976626,18919513.64818861,14613299.85370739
8.5415962815407e-06,23116598.94805516,18340540.82212082,14262915.680695772
8.721209287460948e-06,22643965.798635874,17785839.687298644,13926898.549337564
8.900822293381196e-06,22190992.964604273,17254085.257145938,13604422.053175947
9.080435299301444e-06,21756539.815662533,16744044.487544037,13294719.50081284
9.260048305221693e-06,21339548.47154917,16254571.026227633,12997079.44443843
9.439661311141941e-06,20939035.363813,15784594.450358612,12710840.138759254
9.619274317062188e-06,20554087.39327348,15333117.773090346,12435386.621660335
9.798887322982438e-06,20183854.25798204,14899208.320502894,12170145.64163284
9.978500328902684e-06,19827544.122169413,14481993.638668384,11914582.966044543
1.177463038810517e-05,16889390.98500959,11070986.497175444,9796020.713701623
1.3570760447307652e-05,14766733.997023277,8678555.738466198,8254414.270099576
1.5366890506510137e-05,13163773.045021713,6958142.854983947,7088103.758444064
1.716302056571262e-05,11906508.647983227,5697133.966816605,6177341.988266693
1.8959150624915104e-05,10887877.021255149,4757828.207151092,5447069.834519981
2.0755280684117588e-05,10040180.648490435,4048405.607333815,4848622.887345457
2.2551410743320075e-05,9319064.196268063,3506141.900661442,4349368.880195296
2.4347540802522555e-05,8694237.697783371,3086932.750499214,3926590.2292268206
2.6143670861725042e-05,8144424.6908778995,2759021.489374143,3563970.810507419
2.7939800920927522e-05,7654495.727661582,2499334.703423214,3249549.260226475
2.973593098013001e-05,7213556.5403556535,2291108.2485480607,2974413.4941621395
3.153206103933249e-05,6813553.997027276,2122105.526921844,2731795.4322989727
3.3328191098534976e-05,6448321.379291439,1983254.033490643,2516441.8948084894
3.512432115773746e-05,6112999.952545849,1867695.765317763,2324194.8995404453
3.692045121693994e-05,5803709.830290708,1770193.9630869983,2151716.7211366873
3.8716581276142434e-05,5517337.362133314,1686765.810119933,1996299.9524154256
4.051271133534491e-05,5251361.512668884,1614414.9662557538,1855725.0969736462
4.2308841394547394e-05,5003700.6029175,1550897.0571062274,1728149.5295782562
4.410497145374987e-05,4772589.797664896,1494510.7945259004,1612023.429036664
4.590110151295236e-05,4556498.995531805,1443932.676489529,1506029.5800550315
4.769723157215485e-05,4354086.826266166,1398107.1389058533,1409041.240590608
4.949336163135733e-05,4164176.964378327,1356185.667496005,1320091.189985305
5.128949169055981e-05,3985741.143165966,1317495.3183063925,1238346.2551649308
5.30856217497623e-05,3817880.587069821,1281516.3149420898,1163084.8650888756
5.488175180896478e-05,3659803.6995345075,1247856.4943832897,1093677.216688808
5.667788186816727e-05,3510803.830326872,1216220.4446918152,1029569.0557388838
5.8474011927369746e-05,3370240.787264744,1186378.3792906594,970269.4421919172
