9.978500328902687e-07,10933989.782727819,9708442.387276335,7124131.652830574
1.1774630388105168e-06,9713897.146224601,8505013.343285745,6287338.414148344
1.3570760447307654e-06,8699816.910397599,7523555.412506416,5592646.162551324
1.5366890506510136e-06,7842871.12327998,6708383.393105212,5006955.796039728
1.7163020565712621e-06,7108555.166382728,6020665.454466022,4506657.8495274335
1.8959150624915105e-06,6471921.636883904,5432723.368210303,4074513.1673163082
2.075528068411759e-06,5914539.796981455,4924433.683724814,3697672.465851087
2.255141074332007e-06,5422490.864309956,4480859.001054355,3366360.393394802
2.434754080252255e-06,4985084.81393177,4090725.660862658,3073027.5102150138
2.6143670861725035e-06,4593945.684105651,3745349.962059475,2811737.3435740517
2.7939800920927523e-06,4242408.533783676,3437931.3318625875,2577760.8471912434
2.9735930980130006e-06,3925088.836999255,3163051.372897639,2367280.885946826
3.1532061039332486e-06,3637571.4057958173,2916318.3008958413,2177175.773721982
3.332819109853497e-06,3376195.1695690337,2694124.678929634,2004867.7043990549
3.5124321157737457e-06,3137887.5754976925,2493463.1335585583,1848205.7571976453
3.692045121693994e-06,2920044.475680024,2311797.570481333,1705377.8931101023
3.871658127614242e-06,2720442.649778417,2146967.6481782785,1574846.4471368052
4.05127113353449e-06,2537166.5790488576,1997115.6624018387,1455295.4430095062
4.230884139454739e-06,2368556.4647945683,1860633.1420059018,1345592.0091488655
4.410497145374988e-06,2213166.647428477,1736118.7474007402,1244754.3916301248
4.5901101512952354e-06,2069730.3769088287,1622345.3845832092,1151926.4134547303
4.769723157215485e-06,1937134.541702531,1518234.799415887,1066358.6254438723
4.949336163135732e-06,1814395.2794751683,1422834.8539555697,987390.6081932823
5.128949169055981e-06,1700642.3098868448,1335304.566401807,914438.8159876788
5.308562174976228e-06,1595101.3048966534,1254897.881073316,846985.083608513
5.488175180896477e-06,1497082.7131819634,1180952.6582271808,784567.421259751
5.667788186816725e-06,1405970.9631518263,1112880.7268118782,726773.4101775526
5.847401192736974e-06,1321213.2979889358,1050157.1463701965,673232.0759489256
6.027014198657223e-06,1242315.5167315733,992315.3210784324,623610.5887256132
6.206627204577471e-06,1168831.6824563886,938938.4314098725,577608.6121859292
6.38624021049772e-06,1100360.0183730705,889653.7920911501,534953.9291021022
6.565853216417967e-06,1036538.428464143,844129.199036479,495400.88613704784
6.7454662223382166e-06,977037.6082045153,802065.7383190402,458725.34134505014
6.925079228258463e-06,921560.3834102752,763196.718879208,424724.22296481946
7.104692234178713e-06,869835.6853362195,727282.0191132184,393212.05496420036
7.28430524009896e-06,821616.7978198256,694105.448030331,364019.3957347911
7.463918246019209e-06,776678.9308272051,663472.7590082146,336991.6286050232
7.643531251939456e-06,734815.5080957715,635207.6359374797,311986.67777170416
7.823144257859706e-06,695838.2554264838,609151.0579053202,288874.58257646015
8.002757263779956e-06,659573.2874164052,585158.191245853,267535.85047278437
8.182370269700203e-06,625860.911319809,563097.2282088627,247860.42123289852
8.361983275620451e-06,594553.9242081946,542848.0517037452,229747.0098454095
8.5415962815407e-06,565515.5908599567,524299.8325561152,213102.02746963897
8.721209287460948e-06,538619.6982258116,507351.5148995866,197839.11259010356
8.900822293381196e-06,513748.7837227116,491909.36126105674,183878.33483940072
9.080435299301444e-06,490793.6538595657,477886.86779094645,171145.44669600463
9.260048305221693e-06,469652.359310145,465203.5751128742,159571.66761011112
9.439661311141941e-06,450229.56723619247,453784.5786678845,149092.99036223747
9.619274317062188e-06,432436.344368487,443560.2452745599,139649.8361404318
9.798887322982438e-06,416189.0007948765,434465.05271062354,131186.64288678346
9.978500328902684e-06,401409.09015443415,426437.6204135347,123651.39317360711
1.177463038810517e-05,319999.922258771,393711.3266384117,89995.99437613273
1.3570760447307652e-05,325391.7979021709,421128.010848182,110337.34395904475
1.5366890506510137e-05,385363.3335902772,484643.0051016757,163948.8426286641
1.716302056571262e-05,480938.5086222297,571497.7923733041,238460.36970113224
1.8959150624915104e-05,600276.1300281208,674300.8273313768,326269.3493501389
2.0755280684117588e-05,735309.4617720847,787773.209943971,422453.98586250324
2.2551410743320075e-05,880333.9576007741,907936.2178910631,523643.5118931095
2.4347540802522555e-05,1031449.1115444446,1032152.3236709255,627485.3769293681
2.6143670861725042e-05,1186101.4179875273,1158898.8327643736,732363.9741871115
2.7939800920927522e-05,1342585.0422837222,1287228.8902007116,837184.6926633375
2.973593098013001e-05,1499653.0293258207,1416332.2249590834,941191.9888591336
3.153206103933249e-05,1656335.6640670237,1545416.3716243918,1043842.5532066583
3.3328191098534976e-05,1811912.5923124799,1673809.5814109817,1144738.2067709162
3.512432115773746e-05,1965918.7510536094,1801068.5131788314,1243595.4145276442
3.692045121693994e-05,2118108.254600356,1926969.1992232339,1340225.6399646474
3.8716581276142434e-05,2268374.611498943,2051400.7065858222,1434513.185693414
4.051271133534491e-05,2416669.6400073087,2174252.6195063414,1526391.5949551924
4.2308841394547394e-05,2562956.9511931655,2295363.918338269,1615824.3060015715
4.410497145374987e-05,2707207.0483010802,2414541.7241076794,1702792.8204864797
4.590110151295236e-05,2849414.792439391,2531611.583677481,1787291.699012189
4.769723157215485e-05,2989615.163986015,2646455.4662902392,1869326.6347573304
4.949336163135733e-05,3127881.9325171183,2759014.2349430188,1948912.8061501908
5.128949169055981e-05,3264309.9597965563,2869259.8179555032,2026072.1053651844
5.30856217497623e-05,3398992.4559747195,2977159.7440262963,2100830.0334369503
5.488175180896478e-05,3532004.320018996,3082653.699681752,2173213.055301708
5.667788186816727e-05,3663397.5158064705,3185651.1775600906,2243246.9448317094
